the_geom,longitude,latitude,cartodb_id,id,name,distance_to_yishun_west,distance_to_yishun_east,distance_to_punggol,column_1531919386209
0101000020E6100000363FFED2A2FA5940B22C98F8A368F53F,103.916188,1.338047,4351,84489,Aft Kaki Bt Ctr,12793.2255,11985.15951,8850.346453,
0101000020E6100000A5F3E15982FA59402C9CA4F9635AF53F,103.914206,1.334568,4352,84491,Blk 629,12975.3329,12176.63375,9211.205852,
0101000020E610000060AFB0E07EFA59402E8F3523835CF53F,103.913994,1.335086,4353,84499,Blk 140,12914.8948,12115.88492,9152.142651,
0101000020E6100000BA9F53909FFA5940300DC347C454F53F,103.915989,1.333195,4354,84501,Christ Ch,13213.76192,12413.22424,9381.223089,
0101000020E61000008368AD6873FA594039B9DFA12850F53F,103.913294,1.33207,4355,84511,Blk 608,13145.48348,12352.632,9478.573786,
0101000020E6100000779FE3A3C5FB5940A9C1340C1F51F53F,103.933938,1.332305,4356,84521,Blk 506,14535.14649,13706.11941,9888.183742,
0101000020E610000092CEC0C8CBFB594005C24EB16A50F53F,103.934313,1.332133,4357,84529,Blk 109,14577.07695,13747.77441,9918.960953,
0101000020E610000055A1815836FB59407B4B395FEC3DF53F,103.925192,1.327618,4358,84541,Blk 42,14317.34945,13506.76389,10146.89939,
0101000020E6100000F1F5B52E35FB594001F9122A383CF53F,103.925121,1.327202,4359,84549,Opp Blk 42,14349.21101,13539.28353,10190.4381,
0101000020E610000051DB865110FB59403D29931ADA40F53F,103.922871,1.328333,4360,84559,Opp Blks 50/51,14098.89474,13291.51783,10021.08686,
0101000020E6100000276C3F19E3FA59401E1B81785D3FF53F,103.920111,1.32797,4361,84569,Opp Blk 53,13950.4677,13148.8679,10011.74273,
0101000020E6100000F0BF95ECD8FA5940DD787764AC36F53F,103.91949,1.325848,4362,84579,Aft Chai Chee St,14102.61258,13305.21226,10234.48045,
0101000020E6100000EACE13CFD9FA594063997E89782BF53F,103.919544,1.323113,4363,84589,Bef New Upp Changi Rd,14355.53984,13561.81395,10535.02858,
0101000020E61000006F9EEA909BFC59406AA164726A67F53F,103.946995,1.337748,4364,84591,SBST Bedok Bus Pk,15122.1347,14276.41592,9877.621414,
0101000020E61000009087BEBB95FC59404E42E90B2167F53F,103.946639,1.337678,4365,84599,Opp SBST Bedok Bus Pk,15098.35644,14252.9107,9866.825633,
0101000020E61000000B410E4A98FB59408997A7734569F53F,103.93117,1.338201,4366,84601,Opp Waterfront Key,13844.44499,13012.47345,9174.202667,
0101000020E610000034A0DE8C9AFB5940A8565F5D1568F53F,103.931308,1.337911,4367,84609,Waterfront Key,13878.48449,13046.65826,9209.354884,
0101000020E6100000384A5E9D63FB594005C58F31776DF53F,103.927955,1.339225,4368,84611,Opp Waterfront Isle,13520.8731,12691.814,8966.943305,
0101000020E6100000A1478C9E5BFB594078D15790666CF53F,103.927467,1.338965,4369,84619,Waterfront Isle,13506.44225,12678.33609,8980.889374,
0101000020E6100000A5DAA7E331FB594099F04BFDBC69F53F,103.92492,1.338315,4370,84621,Opp Blk 716,13375.65942,12551.96482,8983.820816,
0101000020E6100000EF59D76839FB5940959D7E501769F53F,103.925379,1.338157,4371,84629,Blk 716,13422.02073,12597.83717,9012.228791,
0101000020E61000001F0E12A27CFB5940D4D17135B26BF53F,103.929482,1.338793,4372,84631,Opp Waterfront Waves,13669.76038,12839.21807,9058.256896,
0101000020E6100000E529ABE97AFB5940F8FBC56CC96AF53F,103.929377,1.338571,4373,84639,Aft Waterfront Waves,13680.20518,12850.04295,9078.672721,
0101000020E6100000F75B3B5112FB5940B35DA10F9631F53F,103.922993,1.324606,4374,84641,Blk 24,14439.63476,13636.98023,10429.40075,
0101000020E610000072158BDF14FB5940575D876A4A32F53F,103.923149,1.324778,4375,84649,Opp Blk 24,14434.34126,13631.16315,10413.61192,
0101000020E6100000F06C8FDE70FC5940EC3191D26C1EF53F,103.944389,1.319928,4376,84661,Blk 172,16330.84599,15502.13974,11564.77571,
0101000020E610000033DE567A6DFC594080643A747A1EF53F,103.944182,1.319941,4377,84669,Blk 73,16314.53232,15486.04148,11555.19606,
0101000020E610000026E5EE737CFC59403604C765DC14F53F,103.945096,1.317593,4378,84671,Aft Blk 156,16576.86892,15749.60125,11834.03067,
0101000020E6100000DB17D00B77FC5940338CBB41B416F53F,103.944766,1.318043,4379,84679,Opp Blk 156,16515.22588,15687.89762,11774.45307,
0101000020E61000007A185A9D9CFC5940CD72D9E89C1FF53F,103.947059,1.320218,4380,84681,Blk 163,16505.23414,15673.45406,11644.92342,
0101000020E6100000EF586C938AFC5940C782C2A04C23F53F,103.945958,1.321118,4381,84691,Blk 171,16349.18969,15517.71302,11506.4369,
0101000020E6100000B7D3D68860FA59405A7EE02A4F60F53F,103.912142,1.336013,4382,84701,Blk 151,12713.01515,11916.79667,9034.970894,
0101000020E610000061C3D32B65FA5940747D1F0E1262F53F,103.912425,1.336443,4383,84709,Opp Blk 150,12691.86593,11894.32668,8989.51885,
0101000020E61000006AD95A5F24FD5940548EC9E2FE23F53F,103.955345,1.321288,4384,85019,Eastwood Ctr,17055.07757,16215.19062,11921.15394,
0101000020E6100000D53E1D8F19FD5940A5BF97C28326F53F,103.954685,1.321903,4385,85021,Country Pk,16955.06556,16115.22235,11827.42452,
0101000020E6100000A9A44E4013FD5940679DF17D7129F53F,103.9543,1.322618,4386,85029,Aft Bedok Meth Ch,16868.80476,16028.7243,11737.54856,
0101000020E6100000E9D495CFF2FC5940B071FDBB3E33F53F,103.95232,1.325011,4387,85031,Excelsior Gdns,16525.86655,15685.50551,11402.61461,
0101000020E6100000EFE2FDB8FDFC5940A913D044D830F53F,103.952986,1.324425,4388,85039,Opp Excelsior Gdns,16624.09824,15783.67028,11493.51575,
0101000020E61000007C48F8DEDFFC5940459E245D3339F53F,103.951164,1.326465,4389,85041,Man Fatt Lam Tp,16321.23348,15480.66164,11201.67505,
0101000020E610000093567C43E1FC5940982F2FC03E3AF53F,103.951249,1.32672,4390,85049,Opp Man Fatt Lam Tp,16308.05139,15467.22434,11180.47439,
0101000020E6100000605AD427B9FC59402EE23B31EB45F53F,103.948801,1.32957,4391,85051,Aft Jln Chempaka Kuning,15892.7068,15051.59093,10778.25058,
0101000020E6100000B7EF517FBDFC594029779FE3A345F53F,103.949066,1.329502,4392,85059,Bef Jln Chempaka Kuning,15918.96712,15077.70122,10797.74893,
0101000020E610000007EFAB72A1FC5940205ED72FD84DF53F,103.947354,1.331505,4393,85061,Opp Bedok Mkt Pl,15627.79379,14786.30963,10515.96183,
0101000020E610000000FE2955A2FC5940DAC534D3BD4EF53F,103.947408,1.331724,4394,85069,Bedok Mkt Pl,15615.10195,14773.4099,10496.61697,
0101000020E610000093020B60CAFC59405D88D51F6158F53F,103.949852,1.334077,4395,85071,Bef Changi Fire Stn,15631.43327,14786.36379,10383.58384,
0101000020E6100000A88E554ACFFC5940AE8218E8DA57F53F,103.950152,1.333949,4396,85079,Flextronic,15665.4879,14820.31438,10411.47575,
0101000020E61000005BB1BFEC9EFC59401C615111A753F53F,103.9472,1.332923,4397,85081,Bef Jln Pari Burong,15505.89893,14663.45969,10366.90472,
0101000020E610000030D63730B9FC5940683F52448655F53F,103.948803,1.33338,4398,85089,Bef Jln Chempaka Kuning,15599.43401,14755.52954,10399.59964,
0101000020E61000006E4DBA2D91FC59406B662D05A43DF53F,103.946361,1.327549,4399,85091,Tanah Merah Stn,15860.71031,15023.21528,10868.55574,
0101000020E610000038BEF6CC92FC59401A4D2EC6C03AF53F,103.94646,1.326844,4400,85099,Tanah Merah Stn,15924.47445,15087.48433,10944.39452,
0101000020E610000014B01D8CD8FC5940DB5031CEDF44F53F,103.950717,1.329315,4401,85101,Aft Bedok Rd,16064.64067,15222.29871,10896.91342,
0101000020E61000004485EAE6E2FC5940130F289B7245F53F,103.951349,1.329455,4402,85109,Bef Bedok Rd,16104.35099,15261.4645,10914.57323,
0101000020E610000042075DC2A1F759409276A38FF9C0F43F,103.869248,1.297113,4403,90011,Bef Tg Rhu View,14967.57261,14384.44581,13970.90572,
0101000020E610000033897AC1A7F7594044C4CDA964C0F43F,103.869614,1.296971,4404,90019,Pk Shore Condo,14989.76274,14405.0194,13973.64758,
0101000020E61000003B70CE88D2F75940E7374C3448C1F43F,103.872225,1.297188,4405,90021,Pebble Bay,15017.08529,14420.13739,13866.53195,
0101000020E6100000C16F438CD7F75940DDED7A698AC0F43F,103.872531,1.297007,4406,90029,Opp Pebble Bay,15043.0785,14444.87528,13876.25353,
0101000020E610000073124A5F08F85940D2730B5D89C0F43F,103.875511,1.297006,4407,90031,Tg Ria Condo,15108.6446,14497.10799,13787.98207,
0101000020E61000006E895C7006F8594040A19E3E02BFF43F,103.875393,1.296633,4408,90039,Opp Tg Ria Condo,15146.27237,14535.56711,13831.2126,
0101000020E6100000433C122F4FF859404966F50EB7C3F43F,103.879833,1.297782,4409,90051,Opp S'pore Swim Club,15132.60306,14501.72047,13589.44327,
0101000020E61000009F7422C154F85940CDCB61F71DC3F43F,103.880173,1.297636,4410,90059,S'pore Swim Club,15157.37091,14525.19487,13596.77606,
0101000020E61000008D60E3FA77F85940ADDC0BCC0AC5F43F,103.882323,1.298106,4411,90061,Dunman High Sch,15166.69326,14525.12167,13495.09409,
0101000020E6100000738236397CF85940F8DF4A766CC4F43F,103.882582,1.297955,4412,90069,Opp Dunman High Sch,15190.25795,14547.77596,13505.57482,
0101000020E610000005FC1A4982F7594083F8C08EFFC2F43F,103.867327,1.297607,4413,90079,Opp Costa Rhu Condo,14880.13862,14305.79367,13985.09842,
0101000020E6100000D522A298BCF8594059F78F85E8D0F43F,103.886511,1.301003,4414,91041,EtonHouse Pre-Sch,14986.43255,14324.90379,13091.97321,
0101000020E610000017467A51BBF85940CD8FBFB4A8CFF43F,103.886433,1.300698,4415,91049,Bef Fort Rd,15016.1776,14355.29666,13126.6985,
0101000020E61000009373620FEDF85940747B4963B4CEF43F,103.889469,1.300465,4416,91051,Opp Santa Fe Mans,15142.16078,14469.79568,13097.07899,
0101000020E610000025E7C41EDAF859402A90D959F4CEF43F,103.888313,1.300526,4417,91059,Katong Pk Twrs,15096.33939,14428.32024,13110.35774,
0101000020E6100000499F56D11FF95940CEA78E554ACFF43F,103.892567,1.300608,4418,91061,Bet Hse No. 767/767A,15237.65531,14553.62545,13034.06446,
0101000020E61000009EB29AAE27F959404BE658DE55CFF43F,103.893047,1.300619,4419,91069,Bef Walton Rd,15254.25916,14568.4786,13026.31669,
0101000020E6100000A9A0A2EA57F95940E272BC02D1D3F43F,103.895991,1.301713,4420,91071,Bef Tg Katong Rd,15253.6169,14556.08486,12870.52259,
0101000020E6100000098CF50D4CF95940CF6A813D26D2F43F,103.895267,1.301306,4421,91079,Aft Tg Katong Rd,15267.32377,14572.81746,12923.30901,
0101000020E61000005C02F04FA9F85940EE77280AF4C9F43F,103.885334,1.299305,4422,91081,Fort Gdns,15128.96024,14473.96011,13300.13868,
0101000020E61000001F680586ACF8594083DA6FED44C9F43F,103.88553,1.299138,4423,91089,Opp Fort Gdns,15152.80173,14497.20189,13314.33727,
0101000020E610000040683D7C99F85940B6847CD0B3D9F43F,103.884368,1.30315,4424,91091,Bef Kg Kayu Rd,14690.71113,14035.41841,12903.037,
0101000020E610000097C9703C9FF85940601F9DBAF2D9F43F,103.884719,1.30321,4425,91099,Bef Wilkinson Rd,14695.37036,14038.57479,12888.91173,
0101000020E6100000CDAD105663F959404AB4E4F1B4BCF43F,103.896688,1.296071,4426,91101,Tg Katong Flyover,15865.02756,15171.94619,13484.69861,
0101000020E61000000EBBEF181EF959407D5C1B2AC6B9F43F,103.892462,1.295355,4427,91111,CP B1,15783.26192,15105.71007,13611.98805,
0101000020E610000070D1C952EBF959405E2C0C91D3D7F43F,103.904988,1.302692,4428,92041,Opp Parkway Parade,15538.82228,14810.9175,12704.55567,
0101000020E610000044A51133FBF959403AEAE8B81AD9F43F,103.905957,1.303004,4429,92049,Parkway Parade,15552.38067,14821.17655,12668.48007,
0101000020E6100000B14E95EF19FA5940EA5DBC1FB7DFF43F,103.907833,1.304618,4430,92051,Opp Blk 72,15480.31741,14741.52029,12489.56074,
0101000020E6100000E8DD585018FA59409D67EC4B36DEF43F,103.907734,1.304251,4431,92059,Bet Blks 72/74,15512.08088,14774.05409,12530.07827,
0101000020E610000094F7713447FA5940C422861DC6E4F43F,103.910596,1.305853,4432,92061,CHIJ Katong Convent (Pr),15494.87053,14746.70519,12358.74049,
0101000020E6100000855FEAE74DFA5940548EC9E2FEE3F43F,103.911005,1.305663,4433,92069,Tao Nan Sch,15534.3108,14785.28883,12381.23604,
0101000020E6100000B8C9A8328CFA5940A1A3552DE9E8F43F,103.914807,1.306863,4434,92071,Opp Blk 57,15615.52467,14854.99023,12270.76205,
0101000020E610000035B742588DFA5940F8C43A55BEE7F43F,103.914877,1.306578,4435,92079,Blk 57,15646.90084,14886.56891,12302.74241,
0101000020E61000001E6B4606B9FA59407F8461C092EBF43F,103.917543,1.307513,4436,92081,St. Patrick's Sec Sch,15701.94047,14933.86157,12224.12583,
0101000020E610000071917BBABAFA59403D7C992842EAF43F,103.917647,1.307192,4437,92089,CHIJ Katong Convent,15738.48671,14970.58322,12260.55947,
0101000020E610000070B54E5C8EF95940DB6AD619DFD7F43F,103.899314,1.302703,4438,92091,Opp One Amber,15287.5486,14577.52284,12730.92462,
0101000020E610000049BE124889F959406C7A50508AD6F43F,103.899004,1.302378,4439,92099,One Amber,15307.80852,14599.22346,12769.17825,
0101000020E61000005F09A4C4AEF959403AADDBA0F6DBF43F,103.901292,1.303702,4440,92101,Katong Shop Ctr,15270.66615,14552.91786,12607.43768,
0101000020E61000001CB28174B1F9594030D7A20568DBF43F,103.901456,1.303566,4441,92109,Opp Katong Shop Ctr,15291.67809,14573.58271,12621.52746,
0101000020E6100000AB5E7EA7C9F95940FA2AF9D85DE0F43F,103.902933,1.304777,4442,92111,Opp Roxy Sq,15234.78587,14510.43833,12480.54065,
0101000020E61000005F29CB10C7F959403BE466B801DFF43F,103.902775,1.304445,4443,92119,Roxy Sq,15261.21018,14537.79458,12517.89619,
0101000020E6100000FCE1E7BF07FA594093C9A99D61EAF43F,103.906723,1.307222,4444,92121,Opp The Holy Family Ch,15167.32449,14428.24699,12201.47729,
0101000020E61000005D86FF7403FA5940AC1DC539EAE8F43F,103.906461,1.306864,4445,92129,The Holy Family Ch,15190.29308,14452.46769,12241.20886,
0101000020E6100000098CF50D4CFA5940D1048A58C4F0F43F,103.910892,1.308781,4446,92131,Katong Omega Apt,15222.51882,14469.59948,12036.23491,
0101000020E61000008272DBBE47FA59401D2098A3C7EFF43F,103.910629,1.30854,4447,92139,Opp Katong Omega Apt,15232.54818,14480.66923,12061.89061,
0101000020E6100000737FF5B86FFA59406DC5FEB27BF2F43F,103.913069,1.3092,4448,92141,Ocean Apts,15295.98744,14536.7441,12000.80535,
0101000020E6100000B610E4A084FA5940066344A2D0F2F43F,103.914345,1.309281,4449,92149,St. Patrick's Green,15356.6326,14594.02132,12000.5095,
0101000020E610000078962023A0FA5940363E93FDF3F4F43F,103.916024,1.309803,4450,92151,Christ Meth Ch,15398.18453,14630.7106,11956.91225,
0101000020E6100000C7B8E2E2A8FA59406F2C280CCAF4F43F,103.916558,1.309763,4451,92159,St. Patrick's Sec Sch,15431.62662,14662.91392,11966.37713,
0101000020E6100000E066F16261F95940956588635DDCF43F,103.896569,1.3038,4452,92161,Aft Katong PO,15061.43872,14359.27672,12634.69456,
0101000020E6100000B6B9313D61F95940F1845E7F12DFF43F,103.89656,1.304461,4453,92169,Bef Katong PO,14993.02466,14290.04723,12562.01798,
0101000020E61000006EF8DD74CBF95940F65E7CD11EEFF43F,103.903043,1.308379,4454,92171,Marshall Lane,14876.87163,14147.3374,12082.07151,
0101000020E6100000178046E9D2F95940BAD91F28B7EDF43F,103.903498,1.308036,4455,92179,Aft Duku Rd,14932.49374,14202.01287,12118.17105,
0101000020E610000049111956F1F959401212691B7FE2F43F,103.905355,1.305297,4456,92181,112 Katong,15294.20102,14561.75942,12415.83897,
0101000020E6100000562AA8A8FAF959407172BF4351E0F43F,103.905924,1.304765,4457,92189,Opp 112 Katong,15374.30933,14640.88099,12473.80789,
0101000020E61000008F5033A48AFA594088D9CBB6D3D6F43F,103.914712,1.302448,4458,92191,Opp CP C3,16040.24281,15285.73409,12757.11203,
0101000020E6100000E6EB32FCA7FA59400E32C9C859D8F43F,103.916503,1.30282,4459,92199,Tennis Ctr,16098.31912,15338.86541,12730.825,
0101000020E6100000D63730B951FA594004E5B67D8FFAF43F,103.911238,1.311172,4460,92201,Tandeville,15007.18662,14250.05359,11773.44046,
0101000020E610000069FF03AC55FA5940D2A92B9FE5F9F43F,103.911479,1.31101,4461,92209,Opp Tandeville,15035.68473,14278.13321,11792.40723,
0101000020E6100000AC72A1F2AFFA5940573D601E32E5F43F,103.916989,1.305956,4462,92211,CHIJ Katong Convent (Sec),15821.15306,15056.44483,12389.92353,
0101000020E61000000874266DAAFA594044E048A0C1E6F43F,103.916652,1.306337,4463,92219,Opp CHIJ Katong Convent,15766.05114,15001.65815,12344.68858,
0101000020E6100000B77BB94F8EFA5940485167EE21E1F43F,103.914936,1.304964,4464,92221,Blk 19,15806.75129,15048.40017,12481.23373,
0101000020E6100000E8A1B60DA3FA5940DA53724EECE1F43F,103.916202,1.305157,4465,92229,Blk 53,15855.66124,15093.91281,12470.54316,
0101000020E6100000F75AD07B63FA5940CA4FAA7D3ADEF43F,103.912322,1.304255,4466,92231,Blk 34,15739.85189,14989.17362,12542.71283,
0101000020E61000006BD5AE0969FA594058E71890BDDEF43F,103.912661,1.30438,4467,92239,Blk 45,15744.97733,14993.24135,12530.69779,
0101000020E6100000EB8EC536A9F959400A4CA7751BD4F43F,103.900953,1.301784,4468,92241,Amber Gdn,15451.23312,14737.04885,12821.21356,
0101000020E6100000B3B112F3ACF95940AA9CF6949CD3F43F,103.901181,1.301663,4469,92249,Opp Amber Gdn,15473.39185,14758.63173,12833.23693,
0101000020E6100000A1F7C61000FA59407270E998F3CCF43F,103.906254,1.300037,4470,92251,Opp Singa Inn,15864.38423,15136.13975,12996.24465,
0101000020E610000066DD3F16A2F9594020459DB987C4F43F,103.900518,1.297981,4471,92261,Opp Playground@ Big Splash,15821.70518,15113.69103,13243.7484,
0101000020E6100000DF701FB935FA59402FA86F99D3E5F43F,103.909529,1.30611,4472,92271,Bef Grand Hotel,15415.84372,14670.26981,12327.20719,
0101000020E61000007286E28E37FA59404E42E90B21E7F43F,103.909641,1.306428,4473,92279,Aft Grand Hotel,15390.05524,14643.74379,12292.32814,
0101000020E6100000E1B721C66BFA59409E7E501729D4F43F,103.912828,1.301797,4474,92289,Regent Bowl,16007.27488,15258.46919,12816.88107,
0101000020E61000006518778368FA59403EB324404DEDF43F,103.912629,1.307935,4475,92301,Bef St. Patrick's Rd,15395.75796,14639.37002,12137.91212,
0101000020E61000005F27F56569FA594085B2F0F5B5EEF43F,103.912683,1.308279,4476,92309,East Coast Apts,15365.0871,14608.09384,12100.22738,
0101000020E610000021E9D32AFAFA594058569A9482EEF43F,103.921519,1.30823,4477,93011,Opp Neptune Ct,15859.17613,15081.10148,12195.32614,
0101000020E610000089B2B794F3FA59409F9273620FEDF43F,103.921117,1.307876,4478,93019,Neptune Ct,15869.39199,15092.65641,12228.36242,
0101000020E610000022AB5B3D27FB59403EEAAF5758F0F43F,103.92427,1.308678,4479,93021,Opp Mandarin Gdns,15978.95586,15194.47922,12190.32283,
0101000020E61000003012DA722EFB59400135B56CADEFF43F,103.92471,1.308515,4480,93029,Mandarin Gdns,16020.45642,15235.28542,12215.86604,
0101000020E610000014AE47E17AFB5940ADF9F19716F5F43F,103.929375,1.309836,4481,93031,Opp Laguna Pk,16184.78,15388.97494,12166.56997,
0101000020E61000008A90BA9D7DFB59408750A5660FF4F43F,103.929542,1.309585,4482,93039,Laguna Pk,16218.18086,15422.37571,12197.53023,
0101000020E610000088855AD3BCFB59409294F430B4FAF43F,103.9334,1.311207,4483,93041,Hua Xin Ct,16318.84026,15514.43933,12118.32466,
0101000020E61000000E68E90AB6FB5940622D3E05C0F8F43F,103.932986,1.31073,4484,93049,Lagoon View,16334.61569,15531.45399,12158.53859,
0101000020E610000056B60F79CBFA594002F2255470F8F43F,103.918669,1.310654,4485,93051,Aft Dunbar Walk,15465.71258,14690.84543,11891.27981,
0101000020E6100000E0BC38F1D5FA5940C3F4BD86E0F8F43F,103.919308,1.310761,4486,93059,Aft Jln Buloh Perindu,15492.23566,14715.76915,11887.40617,
0101000020E6100000E2033BFE0BFB5940923F1878EEFDF43F,103.922607,1.311995,4487,93061,Bef Siglap Rd,15570.17629,14784.89886,11799.78662,
0101000020E61000002575029A08FB5940FB5DD89AADFCF43F,103.9224,1.311689,4488,93069,Aft Siglap Rd,15586.33324,14801.8883,11829.93341,
0101000020E6100000ABEB504D49FB594019FF3EE3C201F53F,103.926349,1.31293,4489,93071,Crescendo Bldg,15712.51365,14918.54072,11765.99402,
0101000020E6100000E0BE0E9C33FB594039622D3E0500F53F,103.925025,1.312505,4490,93079,Opp Springvale,15669.63711,14878.77861,11786.43852,
0101000020E6100000E8F9D34675FB59402CEFAA07CC03F53F,103.929033,1.313427,4491,93081,Opp Chiang Ct,15836.69871,15037.1394,11770.13274,
0101000020E6100000C7F0D8CF62FB59405858703FE001F53F,103.927906,1.312958,4492,93089,Opp Goodwill Ct,15807.65108,15010.71696,11795.6654,
0101000020E610000073F38DE89EFB59401762F5471806F53F,103.931574,1.313988,4493,93091,Opp Siglap Sth CC,15950.61068,15145.97331,11771.53211,
0101000020E6100000B4942C27A1FB59405C566133C005F53F,103.931711,1.313904,4494,93099,Siglap Sth CC,15967.09093,15162.32397,11784.09758,
0101000020E610000028EE7893DFFA59403E4162BB7B00F53F,103.919896,1.312618,4495,93101,Aft Coldstream Ave,15351.23015,14570.98101,11691.19123,
0101000020E6100000C8B1F50CE1FA5940BFD2F9F02C01F53F,103.919986,1.312787,4496,93109,Bef Frankel Pl,15340.62492,14559.95169,11673.86455,
0101000020E610000099D53BDC0EFB594069AB92C83E08F53F,103.922782,1.314513,4497,93111,Bef Elite Pk Ave,15346.9284,14558.00829,11527.33208,
0101000020E6100000FD32182312FB5940D6A887687407F53F,103.922982,1.31432,4498,93119,Aft Elite Pk Ave,15376.97421,14587.8949,11551.80418,
0101000020E6100000390A100533FB59404512BD8C62F9F43F,103.924989,1.310885,4499,93121,Opp Sekolah Indonesia,15817.10879,15028.37873,11962.37054,
0101000020E6100000B2BCAB1E30FB59404791B58652FBF43F,103.924812,1.311358,4500,93129,Bef Sekolah Indonesia,15762.55071,14973.57456,11907.52896,
0101000020E6100000FED2A23EC9FB594059880E812301F53F,103.934158,1.312778,4501,93131,Opp Eastern Lagoon II,16228.67261,15421.23246,11970.71768,
0101000020E610000060915F3FC4FB5940B4588AE42B01F53F,103.933853,1.312786,4502,93139,Eastern Lagoon II,16207.76298,15400.80006,11961.38119,
0101000020E6100000B0E2546B61FB594069A8514832EBF43F,103.927821,1.307421,4503,93149,Siglap Link,16310.2303,15520.27231,12394.87724,
0101000020E61000008A7269FCC2FB59401CD13DEB1AEDF43F,103.933776,1.307887,4504,93151,Opp Cable Ski Pk,16641.54168,15840.36152,12484.78318,
0101000020E6100000B77EFACF9AFB59403FE3C28190ECF43F,103.931324,1.307755,4505,93159,Cable Ski Pk,16497.23115,15700.42089,12437.07881,
0101000020E610000027F911BF62FB59404E2A1A6B7FE7F43F,103.927902,1.306518,4506,93161,Opp Pond,16398.67468,15609.66479,12494.6678,
0101000020E6100000ECDD1FEF55FB5940C40AB77C24E5F43F,103.92712,1.305943,4507,93169,Bef CP D5,16404.63535,15617.84658,12541.43829,
0101000020E6100000E1EF17B325FB59407495EEAEB3E1F43F,103.924176,1.305103,4508,93171,Opp Island Resort S'pore,16308.5212,15528.73849,12579.33738,
0101000020E6100000E1D231E719FB59401616DC0F78E0F43F,103.923456,1.304802,4509,93179,Island Resort S'pore,16295.03617,15517.14966,12600.44751,
0101000020E6100000D4BA0D6ABFFA59402619390B7BDAF43F,103.917933,1.30334,4510,93181,Opp CP C4,16124.8501,15361.27153,12687.59129,
0101000020E6100000137CD3F4D9FA594002D71533C2DBF43F,103.919553,1.303652,4511,93189,Opp Victoria JC,16183.5754,15415.79814,12671.6276,
0101000020E61000009F71E14048FB5940D2E5CDE15AEDF43F,103.926285,1.307948,4512,93199,Opp Mandarin Gdns,16167.98863,15380.36809,12306.88446,
0101000020E61000006FF3C64961FB59406DC5FEB27BF2F43F,103.927813,1.3092,4513,93201,Victoria Sch,16145.7474,15353.62245,12201.47119,
0101000020E6100000ED0F94DBF6FC594083FA96395D16F53F,103.952567,1.31796,4514,94009,Upp East Coast Ter,17104.72639,16269.68475,12118.72331,
0101000020E6100000C712D6C6D8FB59409737876BB507F53F,103.935106,1.314382,4515,94011,Evergreen Gdn,16150.19172,15339.44306,11826.4462,
0101000020E6100000D9CEF753E3FB594048F949B54F07F53F,103.93575,1.314285,4516,94019,Opp Evergreen Ave,16202.18164,15390.5662,11855.83822,
0101000020E6100000469561DC0DFC5940069CA5643909F53F,103.938346,1.314752,4517,94021,Bef Sennett Rd,16338.80418,15522.90629,11887.26564,
0101000020E610000089B5F81400FC59404C3448C15308F53F,103.937505,1.314533,4518,94029,East Coast Ville,16299.988,15485.5196,11883.47726,
0101000020E6100000B47570B037FC5940213F1BB96E0AF53F,103.940899,1.315047,4519,94031,The Summit,16491.23358,15671.57565,11942.37814,
0101000020E6100000AA6395D233FC59408E3C1059A409F53F,103.940663,1.314854,4520,94039,Opp The Summit,16491.21931,15672.07095,11954.41597,
0101000020E6100000A9DA6E826FFC594013109370210FF53F,103.944306,1.316194,4521,94041,Opp Fairview Ct,16636.65446,15811.63735,11947.94734,
0101000020E6100000BDE47FF277FC5940BDC282FB010FF53F,103.944821,1.316164,4522,94049,Fairview Ct,16676.42689,15850.84232,11971.01425,
0101000020E61000009B38B9DFA1FC594067F0F78BD912F53F,103.94738,1.317102,4523,94051,Opp Temasek Sec Sch,16785.45225,15956.16762,11977.45313,
0101000020E6100000AE0E80B8ABFC59400729780AB912F53F,103.947981,1.317071,4524,94059,Temasek Sec Sch,16832.47131,16002.588,12005.79141,
0101000020E61000001BBE8575E3FC5940B3614D655118F53F,103.951383,1.318437,4525,94061,Kew Green Condo,16976.14565,16141.77149,12016.22066,
0101000020E61000000D8B51D7DAFC5940994A3FE1EC16F53F,103.950857,1.318097,4526,94069,Opp Kew Green Condo,16963.81702,16130.21194,12026.72804,
0101000020E6100000A873452921FD5940C4CC3E8F511EF53F,103.955149,1.319902,4527,94071,Opp Bedok Camp 2,17148.81625,16310.10664,12048.52812,
0101000020E6100000E82E89B322FD59403E5C72DC291DF53F,103.955243,1.31962,4528,94079,Bedok Camp 2,17178.41396,16339.84297,12081.11671,
0101000020E6100000AF43352559FC59402AE5B512BA0BF53F,103.942941,1.315363,4529,94089,Calvary Ably Of God Ch,16608.89488,15786.33296,11982.83956,
0101000020E6100000CA1649BBD1FC5940247F30F0DCFBF43F,103.950301,1.31149,4530,94099,Aft E.C. Sea Sports Club,17466.20544,16638.94241,12674.7246,
0101000020E61000003811FDDAFAFE5940035B25581C8EF53F,103.984061,1.347195,4531,95011,Bef Changi Airport PTB3,17800.79547,16948.17336,11568.20614,
0101000020E6100000B37C5D86FFFE5940AB5E7EA7C98CF53F,103.984346,1.346872,4532,95019,Aft Changi Airport PTB2,17846.43998,16993.77318,11615.7011,
0101000020E61000006C09F9A067FF594009FCE1E7BFC7F53F,103.9907,1.361267,4533,95029,Changi Airport PTB1,17708.92832,16865.99114,11190.30843,
