the_geom,name,distance_to_punggol,distance_to_yishun_east,distance_to_yishun_west
0101000020E610000092054CE0D6F75940533E0455A3D7F53F,Blk 128,6962.09910542,7075.73693389,7768.06742317
0101000020E61000008EB0A888D3F759403CDD79E239DBF53F,Blk 126,6894.4098812,6976.50755759,7669.55415017
0101000020E6100000F31E679AB0F75940D906EE409DF2F53F,Blk 554,6529.26467835,6303.20812586,6995.11381133
0101000020E61000005BD1E638B7F759408731E9EFA5F0F53F,Blk 101,6542.47616499,6367.17435761,7060.94676626
0101000020E610000004711E4E60F75940A5C0029832F0F53F,Daikin S'pore,6934.30711904,6229.53504539,6878.01471823
0101000020E6100000AAD72D0263F75940B20E4757E9EEF53F,Opp Daikin S'pore,6947.76434169,6267.32976664,6916.57822483
0101000020E61000005019FF3EE3F75940B80375CAA39BF53F,Serangoon Stn,8320.47982016,8656.4726521,9322.58716711
0101000020E61000007F83F6EAE3F75940725303CDE79CF53F,Serangoon Stn,8287.96481726,8624.57759755,9291.52783155
0101000020E610000039F2406491F759406AF6402B30A4F53F,Blk 319,8388.37045079,8306.52124955,8942.55839574
0101000020E61000005DE2C80391F759406971C63027A8F53F,Blk 238,8298.20323088,8201.0889658,8838.5981278
0101000020E61000006DAD2F12DAF75940EA76F69507A9F53F,Blk 261,8029.550879,8291.04625567,8959.75587299
0101000020E61000005303CDE7DCF7594042B0AA5E7EA7F53F,Blk 206,8056.87127928,8336.06578494,9005.17945876
0101000020E6100000499D8026C2F75940B554DE8E709AF53F,Blk 334,8453.31849321,8633.94884599,9286.41767449
0101000020E6100000CEE33098BFF759408D261763609DF53F,Bef Serangoon Int,8391.83478476,8552.79587505,9205.48968261
0101000020E6100000438D429259F75940A48E8EAB919DF53F,Nanyang JC,8740.17360022,8417.07272141,9025.56922617
0101000020E6100000C899266C3FF75940A6811FD5B09FF53F,Lor Chuan Stn,8789.4324506,8335.67062597,8932.64656502
0101000020E6100000B0FF3A376DF75940E21DE0490B97F53F,Golden Hts,8819.15463776,8611.7667033,9226.88623137
0101000020E61000002E55698B6BF7594000ADF9F19796F53F,Melrose,8835.44213611,8621.95405587,9236.17627271
0101000020E6100000740D33349EF75940EFE6A90EB999F53F,Blk 326,8588.29474921,8600.68387994,9238.00384257
0101000020E6100000954737C2A2F759403293A8177C9AF53F,Blk 330,8555.14837193,8586.78459873,9226.32799796
0101000020E61000003D4679E6E5F7594043CA4FAA7DFAF53F,Blk 537,6137.73597621,6219.20621091,6941.16655755
0101000020E610000081B4FF01D6F759405A626534F2F9F53F,Blk 530,6215.87024103,6195.5752445,6910.09339329
0101000020E61000006FD74B5304F859401A16A3AEB5F7F53F,Opp Blk 506A,6074.3325983,6364.88967084,7097.62062613
0101000020E6100000438EAD6708F85940D5B48B69A6FBF53F,Blk 504A CP,5971.93450699,6277.30547213,7014.55356893
0101000020E6100000C5C8923996F7594073D712F2410FF63F,Aft AMK Ind Pk 2,6074.40219911,5511.64335949,6210.72707652
0101000020E610000065FD6662BAF75940F8544E7B4A0EF63F,Aft Seagate,5922.28609138,5615.26867542,6332.14714307
0101000020E61000002B6A300DC3F75940C780ECF5EE0FF63F,Bef Seagate,5849.68901964,5594.0460007,6316.44388622
0101000020E610000076F9D687F5F75940CCEB88433610F63F,Bef Yio Chu Kang Rd,5615.62986796,5716.87735714,6462.22176751
0101000020E6100000DCF29194F4F75940965D30B8E60EF63F,Aft Yio Chu Kang Rd,5646.75228798,5746.66315507,6490.55139466
0101000020E6100000FC6F253B36F85940F81741632611F63F,Opp Blk 968,5320.36817376,5885.91177462,6656.81437122
0101000020E6100000A375543541F85940E9EE3A1BF20FF63F,Blk 969,5301.92088243,5949.72344679,6723.44686248
0101000020E61000009758198D7CF859400EDC813AE511F63F,Opp Blk 910,5029.79203001,6106.69295732,6900.08124209
0101000020E61000008524B37A87F8594021956247E310F63F,Blk 911,5012.92285268,6169.22431192,6964.86961555
0101000020E61000000B613596B0F7594092EA3BBF2801F63F,Blk 546,6229.4693911,5928.81316668,6630.87275909
0101000020E6100000218FE046CAF75940499D8026C206F63F,Yio Chu Kang Amenity Ctr,6000.78894725,5843.30127576,6561.9318284
0101000020E610000064CC5D4BC8F75940336C94F59B09F63F,Opp Seagate,5951.91857825,5766.44364752,6486.34136169
0101000020E61000007AFD497CEEF75940E84F1BD5E900F63F,Ban Teck Han Bldg,5965.20402255,6078.89062183,6809.30769865
0101000020E61000002D5DC136E2F759406B2920ED7F00F63F,Blk 538,6025.90021296,6058.75474658,6783.52982385
0101000020E6100000CBF27519FEF7594093020B60CA00F63F,Opp Blk 531,5902.71155467,6122.24573646,6859.12727723
0101000020E610000083DE1B4300F85940226E4E250300F63F,Blk 531,5910.50476733,6147.30634619,6884.49155626
0101000020E6100000A14ACD1E68F85940166A4DF38E13F63F,Blk 980C,5069.4035485,5995.94190682,6784.70993583
0101000020E610000064B0E2546BF85940E012807F4A15F63F,Opp Blk 980C,5018.50602134,5967.256819,6758.25747086
0101000020E61000006518778368F85940865451BCCA1AF63F,Blk 984,4908.11613946,5830.88998658,6625.20394765
0101000020E6100000BA68C87894F759406B10E6762FF7F53F,KLA Tencor,6557.84197328,6131.0580683,6811.94510706
0101000020E610000087FE092E56F95940581B6327BC44F63F,Sengkang Int,3114.40024926,6056.46359373,6908.91972264
0101000020E6100000D3DC0A6135F759408C48145AD63DF63F,TAS Receiving Stn,5810.51429048,4121.64619134,4799.22809626
0101000020E6100000AA6395D233F75940C287122D793CF63F,Opp TAS Receiving Stn,5838.83318006,4154.81323335,4829.92973406
0101000020E61000003E07962364F759406A2FA2ED983AF63F,Opp Dedap Rd,5590.65987031,4293.63786384,5001.07707486
0101000020E610000017105A0F5FF75940CD3E8F519E39F63F,Aft Dedap Rd,5634.03873119,4308.32771189,5011.4424232
0101000020E6100000A62A6D718DF759402D5BEB8B8436F63F,Aft Jln Kayu,5425.2652648,4490.99468969,5219.7186904
0101000020E6100000AAD6C22CB4F7594090F63FC05A35F63F,Aft Jln Kayu,5235.96720616,4620.30857846,5368.73281
0101000020E6100000957EC2D9ADF75940A33B889D2934F63F,Aft Jln Redop,5289.61388247,4632.66328222,5376.68897654
0101000020E6100000F969DC9BDFF759407EAA0A0DC432F63F,Opp Seletar Hills Est,5054.63296533,4809.58864914,5575.85488583
0101000020E61000009A7B48F8DEF759404D9F1D705D31F63F,Seletar Hills Est,5082.91909746,4841.45699937,5606.11788021
0101000020E610000045F6419605F85940D32D3BC43F2CF63F,Aft Jln Selaseh,4986.1518707,5084.99177707,5860.7761312
0101000020E6100000C956975302F85940CAFB389A232BF63F,Bef Jln Selaseh,5022.98251752,5100.90924057,5874.43878799
0101000020E6100000CC63CDC820F85940A98592C9A91DF63F,Bef Gerald Dr,5148.71667316,5519.26695459,6292.64654604
0101000020E61000008C101E6D1CF859400282397AFC1EF63F,Ch Of St. Vincent De Paul,5141.1101449,5473.81382899,6246.70661681
0101000020E6100000812381069BF75940E3512AE1093DF63F,After Yio Chu Kang Rd,5246.94405748,4362.11060711,5105.08981047
0101000020E610000072BF4351A0F759404C33DDEBA43EF63F,Before Fernvale Lane,5192.48800843,4336.45723275,5083.98298057
0101000020E61000009D9D0C8E92F95940CD3FFA264D43F63F,Blk 250A,3010.36310031,6403.62149349,7257.52630798
0101000020E6100000CFF4126399F95940F299EC9FA741F63F,Blk 235,3040.57921705,6467.43261672,7321.3036621
0101000020E6100000DF347D76C0F959400E85CFD6C141F63F,St. Anne's Wood,2979.36466341,6679.65904346,7534.00098266
0101000020E610000079245E9ECEF95940CE380D51853FF63F,Blk 128,3023.47393181,6792.98551499,7647.33747416
0101000020E6100000A4AA09A2EEF95940F1B73D41623BF63F,Blk 142A,3111.32856008,7034.91973792,7889.31029251
0101000020E6100000588FFB56EBF959402BBEA1F0D93AF63F,Blk 137,3127.3033475,7025.00438441,7879.37013621
0101000020E6100000D3FA5B02F0F959401B0FB6D8ED33F63F,Blk 122F,3311.5128681,7160.54432745,8014.61944845
0101000020E610000000750305DEF95940F7ADD689CB31F63F,Opp Blk 121,3378.75629003,7097.6882338,7951.27636134
0101000020E6100000EDB8E177D3F95940821B295B242DF63F,Blk 119D,3511.26848482,7118.76751938,7971.48733524
0101000020E6100000103B53E8BCF9594000FDBE7FF322F63F,Blk 117A,3804.02624732,7177.71088155,8027.51560259
0101000020E6100000AA27F38FBEF9594017105A0F5F26F63F,Blk 112,3711.04506055,7125.84158961,7976.50943194
0101000020E6100000B8955E9B8DF9594077BE9F1A2F1DF63F,Opp Blk 101,4015.79146437,7045.86801671,7890.95529707
0101000020E6100000FF756EDA8CF95940AD342905DD1EF63F,Blk 101,3972.69355773,7010.84623171,7856.42660737
0101000020E6100000CCB6D3D688F95940DA9255116E32F63F,Blk 225A,3466.67766485,6636.94833395,7487.76113252
0101000020E610000016FC36C478F959406133C005D932F63F,Opp Blk 225A,3486.09504837,6546.83429776,7396.91876608
0101000020E61000002FC03E3A75F95940755B22179C41F63F,Blk 240,3115.08811274,6273.82138159,7126.80731669
0101000020E61000002025766D6FF95940E4141DC9E53FF63F,Opp Blk 241,3171.89754293,6271.92555998,7124.42837249
0101000020E6100000A0FCDD3B6AF95940C7BB2363B539F63F,Blk 223D,3341.07867247,6351.29412401,7202.29333658
0101000020E6100000D102B4AD66F959408FFD2C962239F63F,Opp Blk 223D,3363.78601986,6342.94975782,7193.63275885
0101000020E6100000EEB089CC5CF9594089618731E92FF63F,Blk 206A,3620.86429855,6458.05030384,7305.53106974
0101000020E6100000FB928D075BF95940E8F86871C630F63F,Blk 203,3602.92962521,6433.41436541,7281.04076891
0101000020E610000072FDBB3E73F95940FD101B2C9C24F63F,Blk 208 CP,3865.40818583,6777.89847459,7623.38311925
0101000020E6100000F06C8FDE70F95940E3E13D079623F63F,Blk 267 CP,3896.41568954,6785.37097166,7630.31343995
0101000020E6100000DD5D6743FEF959403B6D8D08C641F63F,Blk 146A,2933.33870762,7024.87308552,7879.11315508
0101000020E610000061FF756EDAF959405915E126A34AF63F,Rivervale Pr Sch,2715.19612563,6690.01228522,7544.06302256
0101000020E610000039D4EFC2D6F95940B515FBCBEE49F63F,Opp Rivervale Pr Sch,2737.3976219,6679.5694966,7533.71636036
0101000020E610000012DE1E8480F95940CD21A9859249F63F,Blk 248A,2886.86460945,6204.24643207,7058.38980702
0101000020E6100000D0D4EB1681F95940836DC493DD4CF63F,Blk 259C,2801.8982827,6155.0943878,7009.42490544
0101000020E6100000910C39B69EF95940F58079C8944FF63F,Blk 253,2669.0323292,6278.2280356,7132.57227106
0101000020E61000009C525E2BA1F95940F4C473B68050F63F,Blk 297A,2640.44400011,6278.18579673,7132.47324791
0101000020E610000032E884D041F95940A6F0A0D9752FF63F,Blk 203B,3697.32712625,6332.8021058,7177.9930472
0101000020E610000069E21DE049F95940F9D687F5462DF63F,Opp Blk 203A,3732.04271819,6413.11664934,7258.20903366
0101000020E6100000ACC5A70018F959408E3A3AAE4636F63F,Blk 201 CP,3648.88208057,6000.83046144,6844.79552345
0101000020E6100000EBE1CB4411F959408AE76C01A135F63F,Blk 301D,3685.54577341,5980.56459355,6823.58605942
0101000020E61000006AF7AB00DFF75940EE7C3F355E3AF63F,Blk 403A,4924.761713,4625.28985102,5398.62617807
0101000020E6100000684128EFE3F7594051DB8651103CF63F,Opp Blk 405C,4869.82113978,4600.72553497,5377.80750339
0101000020E6100000672AC423F1F85940FDA4DAA7E331F63F,Blk 303B,3879.46318143,5901.38380151,6738.91877118
0101000020E6100000198D7C5EF1F85940B5A50EF27A30F63F,Opp Blk 303B,3911.68236088,5930.33760171,6767.19473416
0101000020E61000008A58C4B0C3F85940E5620CACE338F63F,Blk 305D,3886.97883829,5553.56833254,6388.37763759
0101000020E6100000554E7B4ACEF859408A5B0531D035F63F,Opp Blk 305 CP,3914.54271894,5663.46169344,6498.1616211
0101000020E6100000C49448A297F8594078D32D3BC43FF63F,Blk 311A,3924.34878728,5216.37629771,6048.04816067
0101000020E61000007AFEB4519DF8594021938C9C853DF63F,Opp Blk 310B,3945.98016165,5287.47714149,6118.74498306
0101000020E6100000917F66101FF95940B03A72A43330F63F,Blk 200B,3774.38348068,6150.44506385,6992.61128671
0101000020E6100000BF9B6ED921F95940E5ED08A7052FF63F,Opp Blk 200B,3795.08621818,6186.38060173,7028.3404058
0101000020E61000000B0E2F8848F95940317E1AF7E637F63F,Opp Blk 204 CP,3469.28412278,6211.02018275,7059.56401489
0101000020E610000085798F334DF9594032C687D9CB36F63F,Blk 204 CP,3484.74009838,6254.56769127,7103.09226088
0101000020E61000001288D7F50BF95940CCD1E3F7363DF63F,Blk 321 CP,3523.60077011,5811.79474132,6657.3728706
0101000020E61000001F813FFCFCF85940656F29E78B3DF63F,Nan Chiau High Sch,3567.75881397,5732.39823322,6576.67491931
0101000020E6100000CC9BC3B5DAF859406F641EF98341F63F,Blk 313B,3606.58232797,5491.63738804,6333.97431079
0101000020E61000007D96E7C1DDF8594016DC0F786040F63F,Blk 306 CP,3619.7878142,5528.04070873,6370.19831603
0101000020E61000004DBED9E6C6F85940B98D06F01648F63F,Blk 313 CP,3546.3978532,5270.9793062,6114.11489175
0101000020E61000007E9065C1C4F85940519FE40E9B48F63F,Opp Blk 313 CP,3544.75979808,5250.81815089,6093.94951608
0101000020E61000000C570740DCF859401C42959A3D50F63F,Opp Blk 317B,3284.1793787,5224.80030674,6073.40288935
0101000020E6100000F84F3750E0F85940BE4EEACBD24EF63F,Blk 317B,3296.60399151,5270.92991819,6119.35025967
0101000020E6100000B24B546F0DF959405281936DE04EF63F,Opp Blk 325 CP,3113.74747421,5501.02354256,6352.43372188
0101000020E6100000C2340C1F11F959403E7958A8354DF63F,Blk 325 CP,3137.28955839,5549.1667708,6400.34869205
0101000020E610000062A3ACDF4CF95940676325E65949F63F,Sengkang Stn,3027.66556208,5929.20052377,6782.14678956
0101000020E61000007FBF982D59F9594021205F420547F63F,Sengkang Stn,3049.72573381,6033.77851473,6886.74227663
0101000020E6100000B1A547533DF959405EBEF561BD51F63F,Blk 261,2876.14800773,5706.79093974,6560.5134284
0101000020E61000009207228B34F9594017EFC7ED974FF63F,Opp Blk 261,2956.0917764,5695.06919862,6548.25230851
0101000020E6100000032670EB6EF95940D3BD4EEACB52F63F,Opp Blk 291A,2699.26657295,5961.72748672,6816.13021107
0101000020E6100000569A94826EF95940433A3C84F153F63F,Blk 291A,2672.0761758,5941.68156613,6796.09329668
0101000020E6100000894336902EF95940D74CBED9E646F63F,Opp Blk 323B,3180.56874574,5811.82463679,6662.975237
0101000020E61000006380441328F959408A3E1F65C445F63F,Blk 323B,3228.64106231,5798.17521807,6648.674505
0101000020E6100000D314014EEFF859405FD1ADD7F420F63F,Bef Buangkok Dr,4287.13818306,6235.70827815,7063.96506462
0101000020E6100000E3E0D231E7F85940448A01124D20F63F,Aft Buangkok Dr,4328.1619693,6214.07725816,7040.61936887
0101000020E610000019ADA3AA09F959409B5775560B2CF63F,Aft Sengkang East Ave,3939.18009257,6130.40832512,6968.23532204
0101000020E61000001DCBBBEA01F95940158BDF14562AF63F,Bef Sengkang East Ave,4004.13044427,6128.52348199,6964.50991476
0101000020E6100000E063B0E254F85940552FBFD36446F63F,Aft Fernvale Link,4108.46161388,4789.74535642,5612.43737856
0101000020E61000006342CC2555F8594046EEE9EA8E45F63F,Bef Fernvale Link,4122.60821767,4808.59685109,5630.71206392
0101000020E6100000C6DD205A2BF85940C63027689343F63F,Opp Pei Hwa Sec Sch,4368.6144621,4682.94527621,5492.39600193
0101000020E6100000FAB31F2922F85940BFBA2A508B41F63F,Pei Hwa Sec Sch,4451.71524452,4692.96707329,5497.85166828
0101000020E61000002C7DE882FAF759401B2FDD240641F63F,Aft Fernvale Lane,4666.33927726,4560.41939844,5351.2505047
0101000020E6100000DFDFA0BDFAF759407138F3AB3940F63F,Bef Fernvale Lane,4678.8041189,4579.72152011,5369.87375171
0101000020E6100000F241CF66D5F95940C21726530523F63F,Blk 117C,3781.46061947,7302.60558261,8153.58868976
0101000020E6100000ECA17DACE0F959400264E8D84125F63F,Opp Blk 119A,3714.19468076,7322.61737997,8174.47924734
0101000020E6100000774A07EBFFF95940E96514CB2D2DF63F,Blk 121E,3488.63355628,7356.3311047,8210.10402465
0101000020E61000007730629F00FA59402AABE97AA22BF63F,Opp Blk 121E,3530.17117685,7385.40294957,8239.04070935
0101000020E6100000CA15DEE522FA59406FF59CF4BE31F63F,Blk 160,3366.7264269,7475.00269901,8329.38705688
0101000020E6100000753C66A032FA59408A3C49BA6632F63F,Opp Blk 157A,3355.13919931,7552.30979712,8406.7209569
0101000020E6100000E485747808FA59408CA37213B534F63F,Blk 158C,3284.2317506,7282.42972567,8136.76892494
0101000020E6100000384888F205FA5940F91400E31934F63F,Blk 122C,3300.85727207,7278.07411673,8132.3756215
0101000020E610000065170CAEB9F85940AF44A0FA0751F63F,Hockey Stadium,3422.03233399,5038.14594685,5883.91512526
0101000020E61000007313B534B7F8594033C2DB831050F63F,Opp Hockey Stadium,3452.62068456,5044.10003136,5889.17661349
0101000020E61000005FD0420246F85940F5D6C0560956F63F,Aft Fernvale Link,3912.04217254,4399.04187686,5230.23271023
0101000020E6100000C824236761F85940433A3C84F153F63F,Bef Fernvale Link,3802.25108978,4564.11061733,5399.16544074
0101000020E61000000796236420F85940AA108FC4CB53F63F,Opp Blk 432A,4152.87955772,4285.32834824,5105.73466047
0101000020E6100000E3A59BC420F859408A8EE4F21F52F63F,Blk 432A,4177.5411951,4322.79347149,5141.8547144
0101000020E61000009816F549EEF75940560BEC319152F63F,Aft Lor Tanggam,4450.88976535,4115.20440516,4918.79304444
0101000020E6100000784485EAE6F759400989B48D3F51F63F,Bef Jln Kayu,4512.31282764,4117.86170238,4917.41152918
0101000020E61000000EA48B4D2BF95940A75CE15D2E22F63F,Buangkok Stn,4087.00659687,6480.95463422,7318.30314127
0101000020E610000045813E9127F95940C5AEEDED9624F63F,Buangkok Stn,4036.6796063,6416.12995725,7254.13289167
0101000020E610000076C1E09A3BF95940E294B9F94634F63F,Blk 204C,3593.79503757,6212.66847481,7059.06038592
0101000020E6100000A20A7F8637F959401AF7E6374C34F63F,Blk 201C,3604.43129923,6192.12595243,7038.18917398
0101000020E6100000CE8E54DFF9F85940A164726A6718F63F,Opp Blk 558,4463.23355523,6459.37897462,7284.58769438
0101000020E6100000DC291DACFFF85940842A357BA015F63F,Blk 557,4515.1382292,6542.40408315,7367.03070614
0101000020E61000000F9C33A2B4F75940800BB265F93AF63F,Bef Sengkang West Rd,5140.20953732,4483.27516451,5237.56049936
0101000020E61000000CCC0A45BAF75940A08D5C37A53CF63F,Aft Sengkang West Rd,5082.43386516,4458.58085991,5217.36194265
0101000020E610000032C85D8429FA59401EC539EAE838F63F,Opp Blk 178A,3175.77040589,7402.11023216,8256.42035067
0101000020E61000004C5299620EFA59404BE5ED08A745F63F,Blk 156A CP,2826.51719045,7059.60662212,7913.34027299
0101000020E6100000B2497EC4AFF75940BCE6559DD542F63F,Before Jalan Kayu,5041.45659784,4277.05564204,5037.05796321
0101000020E6100000E36C3A02B8F75940A2B77878CF41F63F,After Jalan Kayu,5011.90400214,4326.24805474,5089.26951429
0101000020E610000057ED9A90D6F7594070952710764AF63F,Bef Seletar West F'way 4,4707.47775439,4217.07307473,5003.09866693
0101000020E6100000AEB6627FD9F75940E868554B3A4AF63F,Aft Seletar West F'way 2,4694.78987793,4232.48933425,5019.49671611
0101000020E61000005281936DE0F759405F07CE19515AF63F,Jln Kayu Shophouse,4418.42280766,3888.86623899,4695.38021689
0101000020E610000081EB8A19E1F7594047205ED72F58F63F,Aft Abundant Grace Ch,4444.33153347,3939.23883993,4743.7809471
0101000020E6100000D6AD9E93DEF7594088669E5C5360F63F,Opp Jln Tari Lilin,4348.36353105,3748.06381294,4560.18394895
0101000020E61000004CA7751BD4F759406ADE718A8E64F63F,Bef TPE,4357.31341347,3613.73232397,4426.6354575
0101000020E6100000B0389CF9D5F75940E56036018665F63F,Aft TPE,4334.13394421,3599.82901485,4414.42197558
0101000020E61000004E4354E1CFF75940D71533C2DB83F63F,Sing-China Bldg,4068.98144376,2943.82798391,3786.40127963
0101000020E61000001D3D7E6FD3F75940B83EAC376A85F63F,Opp Sing-China Bldg,4034.10417429,2931.0021569,3775.49010047
0101000020E6100000F1F109D979F75940D2C8E7154F7DF63F,Bef Rolls Royce Pte Ltd,4679.49094853,2716.67596341,3521.95378037
0101000020E61000007061DD7877F75940A9BF5E61C17DF63F,Aft Rolls Royce Pte Ltd,4691.58543253,2697.81143833,3502.51604805
0101000020E61000007F129F3BC1F75940CBD93BA3AD8AF63F,Aft Baker St,4117.61674029,2743.19117552,3588.38734266
0101000020E610000099D6A6B1BDF759407B832F4CA68AF63F,Bef Baker St,4141.17161115,2726.64089765,3571.14008088
0101000020E610000013B534B742F759408F52094FE875F63F,Rolls Royce Pte Ltd,5095.92247548,2714.84685194,3473.34744415
0101000020E6100000E316F37343F7594032C687D9CB76F63F,Opp Rolls Royce Pte Ltd,5084.01341763,2694.96309971,3455.45512628
0101000020E61000001E882CD2C4F7594018B5FB55806FF63F,Bef Seletar Camp G,4325.7055473,3313.6188003,4133.03968686
0101000020E6100000EAB12D03CEF7594022179CC1DF6FF63F,Aft Seletar Camp G,4264.35768298,3343.35333839,4166.2559746
0101000020E61000004EEE77280AF759406AC2F693317EF63F,Bef West Camp Rd,5405.59143937,2369.34673422,3090.37092318
0101000020E61000007C0A80F10CF75940C8CD70033E7FF63F,Aft West Camp Rd,5380.46837936,2348.20034207,3074.00820193
0101000020E61000000FF27A3029F759402F151BF33AA2F63F,Opp Youth Flying Club,5046.74858612,1584.10172621,2406.59462474
0101000020E610000049A297512CF75940B9FDF2C98AA1F63F,Youth Flying Club,5026.78216153,1611.60296446,2434.6520212
0101000020E610000016A243E048F7594086200725CCB4F63F,Opp Seletar Airport,4824.02940973,1383.85351307,2238.25968724
0101000020E61000000821205F42F759409AD2FA5B02B0F63F,Seletar Airport,4865.27941488,1426.90192303,2279.26645653
0101000020E61000004E0AF31E67F759409CC0745AB7C1F63F,Bef ST Airport Svcs,4644.95854235,1413.96134322,2245.35651537
0101000020E610000064B0E2546BF75940ADA580B4FFC1F63F,Aft ST Airport Svcs,4617.41092664,1438.89872963,2268.3537271
0101000020E61000009CC24A0515F75940E6AC4F39268BF63F,Seletar W Camp G 3,5259.70012102,2065.53217701,2822.23259756
0101000020E61000009A266C3F19F759406F6589CE328BF63F,Opp Seletar W Camp G 3,5231.22264625,2075.42458484,2836.35876595
0101000020E61000005DA45016BEF659408BC56F0A2BD5F63F,Bef Yishun Ave 8,5858.05387276,215.76884272,982.86612965
0101000020E610000050A8A78FC0F65940ECA4BE2CEDD4F63F,Aft Yishun Ave 8,5840.35492631,228.77489936,1000.87144912
0101000020E6100000C6A2E9EC64F859403B1C5DA5BB2BF53F,Opp Blk 125,10830.31565192,11802.37128893,12468.24344802
0101000020E610000023F59ECA69F8594095607138F32BF53F,Blk 125,10815.88561971,11805.35409212,12472.69592201
0101000020E61000002D99637957F85940BD715298F738F53F,Opp Canossa Convent Pr,10512.01166031,11433.63588758,12100.09033192
0101000020E610000019AC38D55AF859406C5F402FDC39F53F,Aft Canossa Convent Pr,10482.43412355,11416.33844676,12084.09693285
0101000020E6100000882F134548F85940B96E4A79AD44F53F,Opp Aljunied Pk,10239.91826238,11101.52879055,11767.52272236
0101000020E61000006D1D1CEC4DF859405298F738D344F53F,Aljunied Pk,10224.61224644,11107.68959794,11775.45651962
0101000020E610000066D828EB37F85940A69883A0A355F53F,Opp Blk 4,9839.81613763,10630.50109774,11297.5820788
0101000020E61000004CE0D6DD3CF8594066C0594A9653F53F,Aft Blk 4,9881.41292092,10692.74613903,11360.62725
0101000020E61000006687F8872DF85940DBF7A8BF5E61F53F,Aft Joo Seng Rd,9564.7439883,10306.36958635,10974.55696715
0101000020E6100000CCEB884336F8594069C537143E5BF53F,Bef Joo Seng Rd,9700.59412258,10481.55081611,11150.21326518
0101000020E6100000143E5B0707F8594053CC41D0D16AF53F,Opp Mt Vernon Crematorium,9420.23470627,9993.53497383,10652.44304706
0101000020E61000007BBC900E0FF8594060764F1E166AF53F,Mt Vernon Crematorium,9418.33397144,10026.11399002,10687.4957124
0101000020E610000048533D997FF95940D120054F2157F53F,Cycle & Carriage,9316.42097697,11377.03719556,12130.41352827
0101000020E61000008237A45181F95940994A3FE1EC56F53F,Aft Regent Motors,9320.70899607,11387.13294523,12140.7800236
0101000020E61000004D31074147F959405FEE93A30051F53F,Opp HDB CP,9527.78201244,11365.51533155,12104.11833024
0101000020E61000001B6327BC04F9594020B3B3E89D4AF53F,Opp Traffic Police,9771.78828866,11350.27305002,12070.54698284
0101000020E61000003C4F3C670BF959405A2DB0C7444AF53F,Traffic Police,9772.76311322,11375.66386328,12097.43084539
0101000020E61000006E4F90D8EEF75940F5DBD7817346F53F,Opp Gulab Bldg,10394.29692619,10913.14426823,11551.13721116
0101000020E61000009D9FE238F0F75940626534F27945F53F,Gulab Bldg,10415.58998895,10940.82949161,11578.97269529
0101000020E61000001E705D3123F85940CB4DD4D2DC4AF53F,Opp Cencon Bldg,10160.7700087,10876.88988387,11533.4800928
0101000020E610000096253ACB2CF85940986E1283C04AF53F,Cencon Bldg,10142.35819979,10895.68997127,11555.29590104
0101000020E61000005B069CA564F85940077E54C37E4FF53F,Aft Jln Muhibbah,9903.83844248,10872.51293948,11551.07661223
0101000020E610000090DC9A745BF859403CBD5296214EF53F,Opp Jln Muhibbah,9957.41382474,10890.45469626,11565.73526051
0101000020E61000004776A565A4F85940F59F353FFE52F53F,Bef Davidson Rd,9694.72626767,10913.02244979,11611.41548104
0101000020E61000000803CFBD87F85940321EA5129E50F53F,Aft Jln Belangkas,9807.6670337,10913.26752376,11602.58449648
0101000020E61000008E791D71C8F859400890A1630755F53F,Citimac Ind Cplx,9582.0250894,10942.33687318,11651.40969187
0101000020E61000004D874ECFBBF859409F2287889B53F53F,MacPherson Green Condo,9639.48343529,10949.42646896,11654.5134395
0101000020E61000001B7FA2B261F859406AC2F693313EF53F,Aft Jln Anggerek,10357.04605502,11315.97051024,11987.28375235
0101000020E610000079909E2287F859400F0A4AD1CA3DF53F,Blk 14,10298.87453349,11397.4465002,12079.43614391
0101000020E61000009CA38E8EABF859406B11514CDE40F53F,Blk 77,10157.10094445,11392.60709721,12085.87423089
0101000020E61000000D51853FC3F85940BC5AEECC0443F53F,Blk 36,10063.50753575,11388.85168363,12089.32594704
0101000020E61000003A22DFA5D4F859405CC98E8D403CF53F,MacPherson Sec Sch,10216.30628876,11600.17362643,12302.60115347
0101000020E6100000CD3AE3FBE2F85940ECBFCE4D9B31F53F,ITE MacPherson Campus 1,10478.18064704,11903.59414013,12605.66086433
0101000020E6100000DDB243FCC3F85940FF4124438E2DF53F,Blk 90,10627.97160725,11939.71715328,12632.31828809
0101000020E61000002E008DD2A5F85940DB183BE12538F53F,Blk 79 FC,10395.0466997,11604.70192962,12293.13622588
0101000020E610000031CD74AF93F859407A51BB5F0538F53F,Aft Merpati Rd,10428.10102871,11571.31696049,12254.71507505
0101000020E61000009CC420B072F859407B4ACE893D34F53F,MacPherson Pr Sch,10584.0686787,11605.8830819,12278.61993809
0101000020E6100000A393A5D6FBF85940F5D901D71533F53F,MacPherson Stn,10407.42731506,11922.8257458,12631.65441933
0101000020E610000058C9C7EE02F959409F008A912533F53F,Opp MacPherson Stn,10397.26010149,11937.90206335,12648.49340317
0101000020E6100000DFA815A6EFF85940E44BA8E0F042F53F,Opp Orion @ Paya Lebar,10002.432643,11492.59179712,12204.52923884
0101000020E6100000C32E8A1EF8F8594060AFB0E07E40F53F,Citipoint Ind Cplx,10056.20612673,11574.57620469,12287.6697109
